sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
112.0,4,4,4.0,2.0,1.0,535.0,0,0,1,0.0,2.0,1.2
105.0,3,2,2.0,4.0,0.0,1141.0,0,0,1,0.0,2.0,0.06
103.0,3,3,3.0,3.0,0.0,1603.0,0,0,2,0.0,2.0,1.0
112.0,3,3,4.0,0.0,1.0,3500.0,1,0,1,0.0,1.0,5.5
78.0,3,3,1.0,3.0,0.0,1419.0,0,0,2,1.0,0.0,1.0
14.0,3,3,3.0,3.0,0.0,1550.0,0,0,2,1.0,2.0,1.0
107.0,2,2,1.0,3.0,0.0,887.0,0,0,1,1.0,1.0,0.04
96.0,3,3,2.0,3.0,0.0,1584.0,0,0,1,1.0,2.0,1.0
111.0,2,2,4.0,1.0,0.0,1129.0,0,0,2,1.0,2.0,0.09
54.0,3,4,2.0,3.0,0.0,1526.0,0,0,1,1.0,2.0,1.0
63.0,4,4,4.0,0.0,0.0,2667.0,0,0,2,0.0,2.0,2.0
6.0,4,4,4.0,3.0,0.0,3064.0,1,0,2,2.0,0.0,2.0
73.0,2,2,3.0,1.0,0.0,1482.0,0,0,1,0.0,2.0,2.0
55.0,5,5,2.0,3.0,1.0,3456.0,1,0,2,0.0,1.0,6.5
96.0,3,3,2.0,3.0,0.0,1475.0,0,0,1,0.0,0.0,1.0
85.0,2,2,2.0,1.0,0.0,1272.0,0,0,1,0.0,0.0,1.0
43.0,2,2,3.0,4.0,0.0,756.0,0,0,1,1.0,2.0,0.04
103.0,2,2,3.0,3.0,0.0,1444.0,0,0,1,1.0,2.0,0.07
80.0,3,5,3.0,3.0,0.0,1527.0,1,0,1,0.0,0.0,1.0
7.0,3,2,2.0,0.0,1.0,1200.0,0,0,1,0.0,1.0,0.7
18.0,3,3,1.0,1.0,0.0,1167.0,0,0,2,0.0,1.0,0.06
63.0,3,3,4.0,3.0,0.0,1900.0,1,0,2,1.0,2.0,1.0
108.0,2,1,2.0,1.0,0.0,652.0,0,0,1,0.0,2.0,0.05
81.0,5,4,3.0,1.0,1.0,2700.0,0,0,1,0.0,2.0,6.0
33.0,3,4,4.0,0.0,0.0,1956.0,1,0,0,0.0,2.0,2.0
80.0,3,4,2.0,3.0,0.0,1950.0,1,0,1,0.0,0.0,1.0
81.0,3,3,4.0,1.0,0.0,1950.0,1,0,1,1.0,2.0,1.0
97.0,4,5,4.0,3.0,0.0,2545.0,1,1,1,1.0,1.0,2.0
75.0,4,4,4.0,3.0,0.0,2854.0,1,0,2,2.0,0.0,4.0
20.0,5,4,2.0,2.0,1.0,3240.0,0,0,1,0.0,1.0,5.5
80.0,3,3,4.0,1.0,0.0,1765.0,0,0,2,0.0,2.0,1.0
30.0,5,5,4.0,2.0,0.0,5778.0,1,0,0,0.0,1.0,8.0
103.0,2,2,3.0,1.0,0.0,1176.0,0,0,1,0.0,0.0,0.07
4.0,3,4,3.0,3.0,0.0,1315.0,1,0,2,2.0,2.0,1.0
109.0,2,2,2.0,1.0,0.0,473.0,0,0,1,1.0,1.0,0.03
12.0,4,3,2.0,2.0,1.0,2367.0,0,0,1,0.0,1.0,4.25
16.0,4,6,4.0,3.0,0.0,3655.35,1,0,2,2.0,0.0,5.0
95.0,3,3,1.0,3.0,0.0,2588.0,0,0,2,1.0,2.0,1.0
37.0,3,5,4.0,2.0,0.0,2367.0,1,0,2,1.0,0.0,3.0
98.0,2,2,0.0,3.0,0.0,1360.0,0,0,1,0.0,1.0,0.08
59.0,1,1,0.0,0.0,0.0,278.0,0,0,2,0.0,1.0,0.02
86.0,3,3,4.0,3.0,0.0,1597.0,0,0,2,1.0,2.0,1.0
94.0,3,3,4.0,3.0,0.0,1668.0,0,0,2,0.0,1.0,1.0
109.0,2,2,1.0,3.0,0.0,611.0,0,0,1,1.0,2.0,0.02
73.0,3,3,2.0,4.0,0.0,16676.0,1,0,1,0.0,0.0,3.0
27.0,3,4,4.0,3.0,0.0,2600.0,1,0,0,1.0,2.0,4.0
68.0,2,2,2.0,3.0,0.0,1350.0,0,0,2,2.0,1.0,2.0
73.0,3,4,2.0,3.0,0.0,3355.0,0,0,1,0.0,0.0,6.0
8.0,4,6,4.0,3.0,0.0,1535.0,1,0,1,2.0,2.0,1.0
39.0,3,3,3.0,2.0,0.0,1619.0,0,0,1,1.0,2.0,1.0
97.0,2,2,3.0,3.0,0.0,1730.0,0,0,1,0.0,2.0,1.0
6.0,2,2,3.0,3.0,0.0,1148.0,0,0,1,1.0,2.0,0.07
93.0,3,3,4.0,1.0,1.0,2160.0,1,0,1,0.0,2.0,4.7
111.0,2,2,3.0,3.0,0.0,978.0,0,0,1,0.0,0.0,0.06
31.0,4,3,2.0,3.0,1.0,1800.0,0,1,1,0.0,1.0,5.8
34.0,1,1,0.0,0.0,1.0,3800.0,0,0,1,0.0,1.0,3.5
78.0,3,3,2.0,3.0,0.0,1428.0,0,0,2,2.0,1.0,1.0
14.0,3,3,4.0,3.0,0.0,1850.0,1,0,2,1.0,2.0,1.0
4.0,3,3,3.0,3.0,0.0,1493.0,1,0,1,2.0,2.0,1.0
75.0,3,4,4.0,0.0,0.0,1751.0,1,0,2,2.0,0.0,2.0
5.0,3,3,4.0,3.0,0.0,1560.0,0,0,1,1.0,0.0,1.0
105.0,2,2,2.0,1.0,0.0,1498.0,0,0,1,0.0,2.0,0.06
73.0,3,4,4.0,3.0,0.0,1833.0,1,0,0,2.0,1.0,2.0
66.0,3,3,1.0,4.0,0.0,2738.0,1,0,1,0.0,0.0,5.0
105.0,3,3,1.0,3.0,0.0,833.0,0,0,1,0.0,2.0,0.04
54.0,3,4,3.0,0.0,0.0,4778.0,0,0,1,1.0,0.0,5.0
98.0,2,2,2.0,2.0,0.0,573.0,0,0,1,0.0,2.0,0.05
29.0,4,4,3.0,4.0,1.0,2844.0,1,1,2,2.0,2.0,3.51
39.0,3,3,4.0,1.0,0.0,1444.0,0,0,2,0.0,2.0,1.0
93.0,3,4,2.0,3.0,0.0,1620.0,1,0,2,1.0,0.0,1.0
19.0,10,6,2.0,2.0,1.0,115.0,0,0,1,0.0,2.0,1.25
17.0,3,4,4.0,3.0,0.0,1940.0,1,0,1,0.0,2.0,2.0
94.0,4,4,4.0,3.0,0.0,1773.0,0,0,0,0.0,0.0,2.0
35.0,2,2,1.0,3.0,0.0,778.0,0,0,2,1.0,2.0,0.05
0.0,3,4,3.0,4.0,0.0,3094.0,0,0,1,0.0,2.0,1.0
61.0,3,3,4.0,2.0,0.0,1991.0,1,0,2,1.0,2.0,1.0
101.0,3,3,3.0,4.0,0.0,1480.0,0,0,1,1.0,2.0,1.0
46.0,5,4,3.0,2.0,0.0,3556.0,1,0,0,0.0,2.0,2.0
11.0,3,3,3.0,3.0,0.0,2303.0,1,0,1,1.0,2.0,1.0
25.0,2,2,0.0,1.0,1.0,600.0,0,0,1,0.0,1.0,0.35
83.0,5,6,4.0,3.0,1.0,6300.0,1,1,2,1.0,2.0,8.5
111.0,2,2,2.0,3.0,0.0,939.0,0,0,1,2.0,2.0,0.05
55.0,1,1,1.0,0.0,0.0,720.0,0,0,1,0.0,1.0,0.08
110.0,3,3,2.0,0.0,0.0,1403.0,0,0,1,0.0,2.0,0.09
17.0,2,2,2.0,1.0,0.0,1155.0,0,0,1,1.0,0.0,1.0
50.0,3,3,1.0,0.0,1.0,1080.0,0,0,1,0.0,1.0,2.75
92.0,2,2,1.0,3.0,0.0,613.0,0,0,2,1.0,2.0,0.04
75.0,3,3,3.0,3.0,0.0,1852.0,0,0,2,0.0,1.0,2.0
18.0,5,5,2.0,2.0,1.0,1350.0,0,0,1,0.0,2.0,2.0
5.0,3,4,4.0,3.0,0.0,3716.0,1,0,2,0.0,2.0,1.0
111.0,3,3,3.0,3.0,0.0,1344.0,0,0,1,2.0,2.0,0.07
17.0,4,4,4.0,3.0,0.0,2991.0,1,0,2,2.0,0.0,3.0
87.0,3,4,3.0,3.0,0.0,1611.0,1,0,2,1.0,1.0,1.0
73.0,4,4,3.0,3.0,0.0,1750.0,1,0,2,1.0,2.0,2.0
34.0,3,3,1.0,2.0,0.0,1000.0,0,0,1,0.0,1.0,0.08
111.0,2,2,3.0,1.0,0.0,661.0,0,0,1,0.0,0.0,0.04
89.0,3,3,3.0,3.0,0.0,1058.0,0,0,2,1.0,0.0,1.0
63.0,3,2,3.0,3.0,0.0,2250.0,0,0,2,1.0,2.0,2.0
97.0,2,2,3.0,3.0,0.0,1660.0,0,0,1,0.0,0.0,1.0
80.0,3,5,3.0,3.0,0.0,1527.0,1,0,1,2.0,2.0,1.0
73.0,4,4,4.0,3.0,0.0,2194.0,1,0,0,2.0,2.0,2.0
111.0,2,2,3.0,4.0,0.0,1184.0,0,0,1,1.0,0.0,1.0
85.0,3,3,4.0,3.0,0.0,1800.0,0,0,1,1.0,0.0,2.0
25.0,2,2,3.0,0.0,0.0,1281.0,0,0,1,1.0,0.0,1.0
85.0,2,2,3.0,3.0,0.0,1250.0,0,1,1,2.0,2.0,1.0
82.0,1,1,1.0,0.0,0.0,869.0,0,0,1,1.0,2.0,1.0
111.0,2,2,1.0,3.0,0.0,516.0,0,0,1,0.0,0.0,0.02
4.0,1,1,2.0,3.0,0.0,750.0,0,0,1,0.0,2.0,0.04
24.0,4,4,2.0,2.0,1.0,4494.0,1,1,1,0.0,1.0,7.2
101.0,3,2,3.0,1.0,0.0,1550.0,0,0,1,0.0,2.0,1.0
28.0,4,4,2.0,2.0,1.0,3078.0,0,0,1,0.0,1.0,5.0
74.0,4,4,3.0,3.0,0.0,2700.0,1,0,2,2.0,2.0,3.0
76.0,3,3,2.0,1.0,0.0,1346.0,0,1,2,1.0,2.0,1.0
97.0,2,2,3.0,3.0,0.0,1300.0,0,1,1,1.0,0.0,1.0
111.0,2,2,3.0,4.0,0.0,561.0,0,0,1,0.0,2.0,0.04
29.0,10,9,4.0,3.0,1.0,5018.0,0,0,0,0.0,2.0,1.9
39.0,2,2,3.0,4.0,0.0,1448.0,0,0,1,1.0,0.0,1.0
50.0,3,3,4.0,1.0,1.0,2700.0,0,0,2,0.0,2.0,13.0
12.0,2,3,2.0,1.0,0.0,1389.0,0,0,1,0.0,2.0,0.08
111.0,2,2,2.0,1.0,0.0,521.0,0,0,1,0.0,0.0,0.03
50.0,7,8,4.0,2.0,1.0,9000.0,1,1,2,0.0,2.0,11.5
4.0,3,4,4.0,3.0,0.0,1945.0,1,0,2,1.0,0.0,2.0
87.0,2,2,2.0,3.0,0.0,1057.0,0,0,1,1.0,2.0,0.07
73.0,2,2,2.0,3.0,0.0,1433.0,0,0,1,0.0,0.0,2.0
78.0,4,4,4.0,0.0,0.0,2172.0,1,0,1,0.0,2.0,2.0
86.0,3,3,3.0,1.0,0.0,1774.0,1,0,1,1.0,1.0,1.0
103.0,3,3,3.0,3.0,0.0,1630.0,0,0,2,1.0,0.0,1.0
77.0,2,2,3.0,3.0,0.0,1150.0,0,0,2,1.0,1.0,1.0
107.0,3,4,4.0,1.0,0.0,1964.0,1,0,1,0.0,2.0,2.0
74.0,4,4,4.0,3.0,1.0,3240.0,1,1,2,2.0,2.0,12.0
95.0,3,3,3.0,0.0,0.0,1489.0,0,0,1,0.0,1.0,0.09
11.0,4,5,3.0,3.0,1.0,5400.0,1,0,1,0.0,1.0,6.8
35.0,2,2,1.0,3.0,0.0,750.0,0,0,1,0.0,1.0,0.03
109.0,3,5,3.0,3.0,0.0,1790.0,1,0,1,0.0,2.0,1.0
111.0,2,2,2.0,3.0,0.0,516.0,0,0,1,0.0,2.0,0.03
103.0,3,4,3.0,1.0,0.0,1697.0,1,0,1,1.0,2.0,0.09
89.0,3,3,4.0,3.0,0.0,1154.0,0,0,2,1.0,0.0,1.0
4.0,3,4,4.0,3.0,0.0,2000.0,1,0,1,1.0,0.0,2.0
44.0,3,3,3.0,4.0,0.0,1535.0,0,0,1,0.0,1.0,1.0
10.0,3,4,4.0,3.0,0.0,1500.29,1,0,1,1.0,0.0,1.0
69.0,2,2,2.0,1.0,0.0,1389.0,0,0,1,0.0,2.0,1.0
98.0,3,3,3.0,3.0,0.0,1900.0,0,0,1,0.0,2.0,1.0
72.0,3,3,3.0,4.0,0.0,20503.0,0,0,1,0.0,2.0,3.0
103.0,4,4,4.0,3.0,0.0,2456.0,1,1,1,2.0,0.0,1.0
21.0,2,2,1.0,3.0,0.0,856.0,0,0,2,0.0,1.0,0.04
89.0,2,2,2.0,1.0,0.0,1688.0,0,0,1,0.0,0.0,0.08
39.0,3,4,1.0,3.0,0.0,1421.0,1,0,1,0.0,1.0,1.0
4.0,3,4,4.0,0.0,0.0,1748.0,1,0,1,1.0,2.0,1.0
39.0,5,7,4.0,3.0,1.0,5056.0,1,0,1,1.0,2.0,11.75
80.0,2,2,2.0,3.0,0.0,1500.0,0,0,1,1.0,2.0,1.0
57.0,3,3,1.0,0.0,1.0,2160.0,1,0,1,2.0,1.0,6.95
96.0,2,2,1.0,3.0,0.0,533.0,0,1,1,1.0,2.0,0.03
5.0,2,2,2.0,3.0,0.0,1361.0,0,0,1,0.0,2.0,0.08
39.0,2,2,0.0,4.0,0.0,85.0,0,0,1,1.0,0.0,1.0
27.0,3,3,3.0,1.0,0.0,1564.0,0,0,0,2.0,0.0,2.0
99.0,2,2,2.0,3.0,0.0,1452.0,0,0,1,1.0,2.0,0.09
39.0,5,6,4.0,3.0,1.0,4680.0,1,0,1,1.0,2.0,11.5
93.0,2,2,2.0,3.0,0.0,1176.0,0,0,2,1.0,0.0,0.08
5.0,2,2,3.0,1.0,0.0,1089.0,0,0,1,2.0,2.0,0.08
76.0,3,3,2.0,1.0,0.0,1346.0,0,1,2,1.0,2.0,1.0
91.0,3,4,2.0,0.0,0.0,1922.0,1,0,1,1.0,2.0,1.0
44.0,3,3,4.0,4.0,0.0,1600.0,0,0,1,1.0,2.0,1.0
97.0,2,2,4.0,3.0,0.0,1380.0,0,1,1,2.0,1.0,1.0
97.0,2,2,3.0,3.0,0.0,1670.0,0,0,1,0.0,0.0,1.0
44.0,3,3,4.0,4.0,0.0,1725.0,0,0,1,0.0,1.0,1.0
73.0,2,2,2.0,3.0,0.0,1010.0,0,0,2,2.0,2.0,1.0
79.0,5,3,4.0,2.0,1.0,1350.0,1,0,1,0.0,2.0,2.3
4.0,3,3,4.0,3.0,0.0,1644.0,0,0,1,1.0,1.0,2.0
31.0,6,6,3.0,3.0,1.0,4518.0,1,0,2,1.0,1.0,19.0
107.0,2,2,1.0,3.0,0.0,610.0,0,0,2,1.0,2.0,0.03
97.0,4,5,4.0,3.0,0.0,2545.0,0,0,2,1.0,2.0,2.0
73.0,3,4,3.0,3.0,0.0,2803.0,1,0,1,0.0,2.0,5.0
107.0,2,2,4.0,1.0,0.0,1095.0,0,0,1,1.0,0.0,0.08
44.0,3,3,4.0,3.0,0.0,2191.0,0,0,1,0.0,2.0,1.0
81.0,3,4,3.0,3.0,0.0,2127.0,1,1,2,2.0,2.0,2.0
44.0,4,4,3.0,1.0,0.0,2211.0,1,0,1,1.0,1.0,2.0
109.0,2,2,1.0,1.0,0.0,600.0,0,0,1,0.0,2.0,0.03
92.0,2,2,2.0,3.0,0.0,1131.0,0,0,1,0.0,2.0,1.0
87.0,2,2,2.0,3.0,0.0,1126.0,0,0,1,1.0,1.0,0.09
101.0,2,2,2.0,1.0,1.0,1297.0,0,0,1,0.0,0.0,0.7
74.0,4,5,2.0,1.0,1.0,2250.0,1,0,1,1.0,2.0,8.7
96.0,3,3,4.0,1.0,0.0,1561.0,0,0,1,1.0,2.0,0.08
97.0,2,2,2.0,3.0,0.0,1934.0,0,0,2,0.0,0.0,1.0
20.0,5,4,2.0,2.0,1.0,2250.0,0,0,2,1.0,1.0,4.15
92.0,3,4,4.0,3.0,0.0,2481.0,1,0,2,2.0,2.0,2.0
40.0,2,2,1.0,1.0,0.0,590.0,0,0,1,0.0,2.0,0.04
63.0,1,1,1.0,2.0,0.0,672.0,0,0,1,1.0,1.0,0.05
54.0,4,5,4.0,3.0,0.0,4422.0,1,0,1,0.0,1.0,1.0
21.0,3,3,4.0,0.0,0.0,1611.0,0,0,1,1.0,1.0,1.0
111.0,2,1,0.0,3.0,0.0,476.0,0,0,1,0.0,1.0,0.03
78.0,4,4,2.0,3.0,0.0,1819.0,0,0,1,1.0,2.0,1.0
30.0,5,5,3.0,0.0,1.0,6400.0,1,0,2,1.0,1.0,15.0
92.0,3,4,4.0,3.0,0.0,2280.0,1,0,2,0.0,2.0,2.0
49.0,3,3,2.0,2.0,0.0,1484.0,0,0,0,1.0,0.0,2.0
57.0,4,4,4.0,0.0,1.0,1760.0,1,0,2,1.0,2.0,7.35
11.0,3,3,3.0,0.0,0.0,1550.0,0,0,1,0.0,0.0,1.0
25.0,3,4,4.0,0.0,0.0,1738.0,1,0,1,1.0,2.0,1.0
10.0,3,3,2.0,3.0,0.0,1500.0,1,0,1,1.0,1.0,0.08
102.0,2,2,1.0,2.0,1.0,360.0,0,0,1,0.0,1.0,0.35
75.0,3,4,4.0,3.0,0.0,2134.0,1,0,2,2.0,0.0,3.0
8.0,3,3,3.0,3.0,0.0,1145.0,0,0,1,2.0,0.0,1.0
105.0,4,3,2.0,3.0,0.0,1719.0,0,0,1,0.0,2.0,0.08
92.0,2,2,1.0,1.0,0.0,704.0,0,0,0,1.0,0.0,0.05
54.0,4,5,4.0,0.0,1.0,4000.0,1,0,2,0.0,1.0,8.4
73.0,2,2,2.0,3.0,0.0,1358.0,0,0,1,0.0,0.0,1.0
14.0,4,5,3.0,3.0,0.0,3077.0,1,0,1,2.0,2.0,3.0
108.0,2,3,3.0,3.0,0.0,1611.0,1,0,1,0.0,2.0,0.09
3.0,3,3,0.0,0.0,0.0,2200.0,0,0,1,0.0,2.0,0.08
44.0,3,3,3.0,3.0,0.0,1000.0,0,1,1,1.0,2.0,1.0
92.0,3,4,4.0,1.0,0.0,2407.0,1,0,2,2.0,2.0,2.0
95.0,3,3,2.0,3.0,0.0,1588.0,0,1,2,2.0,2.0,1.0
17.0,2,2,3.0,3.0,0.0,1424.0,0,0,1,1.0,2.0,1.0
82.0,3,4,2.0,3.0,0.0,1577.0,1,0,2,2.0,2.0,1.0
22.0,2,1,0.0,2.0,1.0,891.0,0,0,1,0.0,1.0,0.29
103.0,4,4,4.0,3.0,0.0,1900.0,0,0,1,1.0,2.0,1.0
83.0,3,3,4.0,3.0,0.0,2000.0,1,0,2,2.0,2.0,3.0
92.0,4,5,4.0,3.0,0.0,2577.0,1,0,0,2.0,2.0,3.0
99.0,3,3,4.0,1.0,0.0,1674.0,0,0,1,0.0,0.0,1.0
97.0,2,2,4.0,3.0,0.0,1380.0,0,1,1,2.0,0.0,1.0
10.0,3,3,2.0,1.0,0.0,1480.0,0,0,1,2.0,0.0,2.0
39.0,3,2,3.0,4.0,0.0,1512.0,0,0,1,0.0,2.0,1.0
103.0,3,3,4.0,3.0,0.0,1929.0,1,0,1,1.0,2.0,1.0
2.0,2,2,3.0,0.0,0.0,993.0,0,0,1,1.0,2.0,0.04
47.0,1,1,1.0,3.0,0.0,500.0,0,0,1,0.0,1.0,0.02
63.0,3,3,3.0,2.0,0.0,1800.0,0,0,2,1.0,2.0,1.0
103.0,3,3,3.0,3.0,0.0,1640.0,0,0,1,2.0,2.0,1.0
96.0,3,4,3.0,3.0,0.0,1703.0,1,0,1,1.0,0.0,1.0
78.0,4,4,2.0,3.0,0.0,1389.0,0,0,1,2.0,1.0,1.0
83.0,5,5,4.0,3.0,1.0,3653.0,0,0,1,0.0,0.0,3.1
10.0,3,5,2.0,1.0,0.0,17796.0,1,0,1,1.0,0.0,3.0
6.0,2,3,3.0,3.0,0.0,1538.0,1,0,1,1.0,0.0,1.0
63.0,1,1,1.0,2.0,0.0,672.0,0,0,2,1.0,2.0,0.04
4.0,3,4,4.0,3.0,0.0,2334.0,0,0,2,0.0,2.0,2.0
17.0,2,2,2.0,3.0,0.0,1199.0,0,0,1,0.0,2.0,1.0
93.0,3,4,2.0,1.0,0.0,1620.0,1,0,1,1.0,0.0,0.09
82.0,1,1,2.0,1.0,0.0,294.0,0,0,1,0.0,1.0,0.03
10.0,4,4,4.0,3.0,0.0,2631.0,1,0,1,1.0,2.0,2.0
96.0,2,2,1.0,3.0,0.0,537.0,0,1,2,1.0,1.0,0.03
77.0,2,2,4.0,1.0,0.0,1180.0,0,0,2,0.0,0.0,0.08
97.0,4,4,3.0,3.0,0.0,2600.0,1,0,1,0.0,2.0,2.0
57.0,3,3,3.0,0.0,0.0,2000.0,0,1,2,1.0,2.0,2.0
3.0,3,3,4.0,0.0,0.0,1946.0,1,0,1,0.0,2.0,0.08
108.0,3,4,0.0,1.0,0.0,2400.0,0,0,1,1.0,0.0,1.0
51.0,4,4,2.0,2.0,0.0,3194.0,1,0,0,0.0,2.0,2.0
18.0,6,6,2.0,2.0,1.0,2228.0,0,0,1,0.0,1.0,2.75
10.0,2,2,3.0,0.0,0.0,1720.0,0,0,2,0.0,1.0,0.07
47.0,5,4,3.0,4.0,1.0,146.0,0,0,1,0.0,2.0,0.8
107.0,2,2,2.0,3.0,0.0,1300.0,0,0,1,1.0,2.0,0.04
54.0,4,5,2.0,0.0,1.0,3222.0,1,1,2,1.0,1.0,7.35
73.0,3,3,3.0,0.0,0.0,3027.0,1,0,2,2.0,0.0,6.0
51.0,6,6,4.0,0.0,1.0,3240.0,1,1,2,1.0,2.0,10.0
78.0,3,3,2.0,3.0,0.0,1428.0,0,0,1,2.0,1.0,1.0
70.0,4,6,3.0,3.0,0.0,3867.0,1,0,2,2.0,2.0,9.0
92.0,2,2,2.0,0.0,0.0,1397.0,0,0,1,0.0,2.0,0.07
44.0,3,2,1.0,4.0,0.0,1900.0,1,0,1,1.0,2.0,1.0
16.0,3,4,4.0,3.0,0.0,2225.56,1,0,2,2.0,0.0,3.0
47.0,2,3,0.0,0.0,1.0,160.0,0,0,1,0.0,1.0,1.25
72.0,2,2,2.0,4.0,0.0,1400.0,0,0,1,0.0,1.0,2.0
90.0,1,1,1.0,0.0,1.0,556.0,0,0,1,0.0,2.0,0.45
111.0,2,2,2.0,3.0,0.0,789.0,0,0,0,0.0,2.0,0.04
4.0,3,3,3.0,3.0,0.0,1314.0,0,0,1,0.0,2.0,1.0
55.0,4,4,3.0,1.0,1.0,60.0,0,0,2,0.0,2.0,1.6
111.0,2,2,0.0,3.0,0.0,481.0,0,0,1,0.0,1.0,0.02
83.0,4,4,4.0,3.0,0.0,3846.0,1,0,1,1.0,1.0,6.0
8.0,2,2,4.0,3.0,0.0,1120.0,0,0,1,0.0,2.0,0.08
111.0,3,3,3.0,3.0,0.0,1599.0,0,0,1,1.0,2.0,0.09
11.0,4,4,4.0,3.0,1.0,5400.0,1,0,1,1.0,2.0,5.7
78.0,4,4,2.0,3.0,0.0,1819.0,0,0,1,1.0,2.0,1.0
68.0,4,5,3.0,0.0,0.0,2791.0,1,0,2,1.0,0.0,3.0
97.0,2,2,3.0,3.0,0.0,1475.0,0,0,1,0.0,2.0,1.0
63.0,3,3,4.0,0.0,0.0,1810.0,1,0,2,0.0,2.0,1.0
105.0,3,1,3.0,0.0,0.0,1316.0,0,0,2,1.0,1.0,0.05
88.0,3,4,3.0,0.0,0.0,1668.0,1,0,1,1.0,2.0,0.08
89.0,2,2,3.0,3.0,0.0,1611.0,0,0,2,2.0,2.0,0.09
63.0,3,3,4.0,2.0,0.0,1450.0,0,0,2,2.0,2.0,1.0
101.0,2,2,1.0,3.0,0.0,672.0,0,0,0,1.0,2.0,0.05
98.0,2,2,1.0,3.0,0.0,668.0,0,0,1,1.0,2.0,0.04
74.0,2,3,3.0,3.0,0.0,1330.0,1,0,2,1.0,1.0,1.0
33.0,2,2,2.0,2.0,0.0,1120.0,0,1,1,1.0,0.0,1.0
83.0,4,5,4.0,3.0,1.0,7000.0,0,0,2,0.0,2.0,8.6
76.0,2,2,2.0,3.0,0.0,1500.0,0,1,2,0.0,2.0,1.0
90.0,3,1,0.0,0.0,1.0,550.0,0,0,1,0.0,1.0,0.62
16.0,4,6,4.0,3.0,0.0,3655.35,1,0,2,2.0,2.0,5.0
103.0,3,3,2.0,3.0,0.0,2167.0,0,0,2,0.0,2.0,0.09
78.0,4,4,1.0,3.0,0.0,1783.0,0,0,1,1.0,0.0,1.0
11.0,7,5,4.0,3.0,1.0,4500.0,1,0,1,0.0,2.0,11.3
95.0,3,3,3.0,3.0,0.0,1549.0,1,0,2,1.0,2.0,1.0
61.0,4,5,4.0,0.0,0.0,3000.0,1,0,0,2.0,0.0,1.0
29.0,4,4,4.0,3.0,1.0,1080.0,0,1,0,0.0,2.0,2.6
13.0,10,6,4.0,2.0,1.0,3500.0,0,0,1,0.0,2.0,1.35
87.0,4,3,3.0,3.0,0.0,1765.0,1,0,1,1.0,2.0,1.0
4.0,3,3,3.0,3.0,0.0,1531.0,0,0,1,0.0,2.0,1.0
6.0,4,4,4.0,3.0,0.0,2800.0,1,1,2,2.0,0.0,2.0
4.0,3,4,3.0,3.0,0.0,2334.0,1,0,2,1.0,2.0,1.0
34.0,2,1,2.0,3.0,0.0,611.0,0,0,1,0.0,1.0,0.02
69.0,2,2,2.0,4.0,0.0,1244.0,0,0,1,1.0,2.0,1.0
34.0,2,2,3.0,4.0,0.0,1161.0,0,0,1,0.0,0.0,1.0
47.0,2,2,1.0,3.0,0.0,944.0,0,0,1,0.0,1.0,0.04
76.0,3,3,2.0,4.0,0.0,1563.0,0,0,1,1.0,2.0,2.0
94.0,4,4,4.0,3.0,0.0,1773.0,0,0,1,0.0,1.0,2.0
105.0,4,4,4.0,3.0,1.0,5000.0,0,0,1,0.0,2.0,2.75
6.0,4,4,4.0,1.0,0.0,2851.0,1,0,1,0.0,0.0,2.0
89.0,2,2,3.0,3.0,0.0,1325.0,0,0,1,0.0,2.0,1.0
111.0,2,2,1.0,3.0,0.0,743.99,0,0,1,1.0,2.0,0.03
63.0,5,5,4.0,0.0,1.0,1449.0,0,0,1,0.0,2.0,3.6
97.0,2,2,4.0,3.0,0.0,1512.0,0,1,1,1.0,2.0,1.0
25.0,1,1,1.0,0.0,0.0,450.0,0,0,2,0.0,2.0,0.04
25.0,2,2,3.0,2.0,0.0,1573.0,0,0,2,1.0,2.0,0.09
34.0,2,2,0.0,2.0,0.0,1056.0,0,0,1,1.0,2.0,1.0
28.0,2,2,1.0,0.0,0.0,995.0,0,0,2,0.0,1.0,0.05
74.0,2,2,2.0,3.0,0.0,1072.0,0,0,1,1.0,2.0,1.0
78.0,4,4,2.0,3.0,0.0,1819.0,0,0,1,2.0,1.0,1.0
4.0,3,4,4.0,3.0,0.0,1186.0,1,0,2,0.0,0.0,2.0
95.0,2,2,2.0,0.0,0.0,1100.0,0,0,2,1.0,0.0,0.08
77.0,2,2,3.0,4.0,0.0,1127.0,0,0,1,1.0,2.0,0.09
97.0,2,2,3.0,3.0,0.0,1485.0,0,0,1,0.0,2.0,1.0
57.0,2,2,2.0,0.0,0.0,1098.0,0,0,1,1.0,1.0,1.0
111.0,3,2,2.0,1.0,0.0,1080.0,0,0,1,0.0,2.0,0.08
97.0,4,6,3.0,3.0,0.0,3890.0,1,0,1,2.0,2.0,1.0
36.0,2,2,1.0,3.0,0.0,570.0,0,0,0,0.0,1.0,0.02
54.0,4,4,4.0,0.0,0.0,3831.0,1,1,2,1.0,2.0,9.0
63.0,3,4,3.0,2.0,0.0,2278.0,1,0,1,1.0,2.0,1.0
33.0,3,2,1.0,3.0,1.0,1800.0,0,0,1,0.0,1.0,1.45
37.0,3,2,2.0,2.0,0.0,1300.0,0,0,0,1.0,1.0,1.0
111.0,2,2,2.0,1.0,0.0,616.0,0,0,1,0.0,2.0,2.0
